persona,topic,engine,format_id,binding_exists,arc_exists,story_count,band_counts,required_bands_missing,min_depth_satisfied,last_story_update,risk,deficit_codes
gen_alpha_students,depression,watcher,F006,True,True,0,{},"[1, 2, 3, 4, 5]",False,1771969192.3305428,RED,"[""NO_STORY_POOL"", ""BAND_DEFICIT""]"
gen_alpha_students,financial_anxiety,overwhelm,F006,True,True,0,{},"[1, 2, 3, 4, 5]",False,1771959799.1533306,RED,"[""NO_STORY_POOL"", ""BAND_DEFICIT""]"
gen_alpha_students,financial_anxiety,shame,F006,True,True,0,{},"[1, 2, 3, 4, 5]",False,1771959850.306921,RED,"[""NO_STORY_POOL"", ""BAND_DEFICIT""]"
gen_alpha_students,financial_anxiety,spiral,F006,True,True,0,{},"[1, 2, 3, 4, 5]",False,1771959894.503727,RED,"[""NO_STORY_POOL"", ""BAND_DEFICIT""]"
gen_alpha_students,financial_stress,overwhelm,F006,True,True,16,"{""2"": 5, ""3"": 6, ""4"": 4, ""1"": 1}",[5],True,1771893551.7497752,RED,"[""BAND_DEFICIT""]"
gen_alpha_students,financial_stress,shame,F006,True,True,17,"{""2"": 5, ""3"": 7, ""4"": 4, ""1"": 1}",[5],True,1771893551.7508,RED,"[""BAND_DEFICIT""]"
gen_alpha_students,financial_stress,spiral,F006,True,True,17,"{""2"": 5, ""3"": 7, ""4"": 4, ""1"": 1}",[5],True,1771893551.751864,RED,"[""BAND_DEFICIT""]"
gen_alpha_students,grief,grief,F006,True,True,0,{},"[1, 2, 3, 4, 5]",False,1771969154.4339013,RED,"[""NO_STORY_POOL"", ""BAND_DEFICIT""]"
gen_alpha_students,grief,watcher,F006,True,True,0,{},"[1, 2, 3, 4, 5]",False,1771969154.4366732,RED,"[""NO_STORY_POOL"", ""BAND_DEFICIT""]"
gen_alpha_students,imposter_syndrome,comparison,F006,True,True,0,{},"[1, 2, 3, 4, 5]",False,1771959927.6208162,RED,"[""NO_STORY_POOL"", ""BAND_DEFICIT""]"
gen_alpha_students,imposter_syndrome,shame,F006,True,True,0,{},"[1, 2, 3, 4, 5]",False,1771959955.7879837,RED,"[""NO_STORY_POOL"", ""BAND_DEFICIT""]"
gen_alpha_students,overthinking,false_alarm,F006,True,True,0,{},"[1, 2, 3, 4, 5]",False,1771959982.483176,RED,"[""NO_STORY_POOL"", ""BAND_DEFICIT""]"
gen_alpha_students,overthinking,spiral,F006,True,True,0,{},"[1, 2, 3, 4, 5]",False,1771960008.425648,RED,"[""NO_STORY_POOL"", ""BAND_DEFICIT""]"
gen_alpha_students,overthinking,watcher,F006,True,True,0,{},"[1, 2, 3, 4, 5]",False,1771960036.1843712,RED,"[""NO_STORY_POOL"", ""BAND_DEFICIT""]"
gen_alpha_students,self_worth,comparison,F006,True,True,0,{},"[1, 2, 3, 4, 5]",False,1771969154.4399915,RED,"[""NO_STORY_POOL"", ""BAND_DEFICIT""]"
gen_alpha_students,self_worth,shame,F006,True,True,0,{},"[1, 2, 3, 4, 5]",False,1771969154.4466202,RED,"[""NO_STORY_POOL"", ""BAND_DEFICIT""]"
gen_alpha_students,sleep_anxiety,false_alarm,F006,True,True,0,{},"[1, 2, 3, 4, 5]",False,1771960059.7644553,RED,"[""NO_STORY_POOL"", ""BAND_DEFICIT""]"
gen_alpha_students,sleep_anxiety,overwhelm,F006,True,True,0,{},"[1, 2, 3, 4, 5]",False,1771960090.674796,RED,"[""NO_STORY_POOL"", ""BAND_DEFICIT""]"
gen_alpha_students,sleep_anxiety,spiral,F006,True,True,0,{},"[1, 2, 3, 4, 5]",False,1771960118.7248921,RED,"[""NO_STORY_POOL"", ""BAND_DEFICIT""]"
gen_alpha_students,social_anxiety,comparison,F006,True,True,0,{},"[1, 2, 3, 4, 5]",False,1771960143.6354082,RED,"[""NO_STORY_POOL"", ""BAND_DEFICIT""]"
gen_alpha_students,social_anxiety,false_alarm,F006,True,True,0,{},"[1, 2, 3, 4, 5]",False,1771960164.4583116,RED,"[""NO_STORY_POOL"", ""BAND_DEFICIT""]"
gen_alpha_students,social_anxiety,shame,F006,True,True,0,{},"[1, 2, 3, 4, 5]",False,1771960187.5649402,RED,"[""NO_STORY_POOL"", ""BAND_DEFICIT""]"
gen_alpha_students,somatic_healing,overwhelm,F006,True,True,0,{},"[1, 2, 3, 4, 5]",False,1771960209.2912438,RED,"[""NO_STORY_POOL"", ""BAND_DEFICIT""]"
gen_alpha_students,somatic_healing,watcher,F006,True,True,0,{},"[1, 2, 3, 4, 5]",False,1771960231.4107409,RED,"[""NO_STORY_POOL"", ""BAND_DEFICIT""]"
gen_x_sandwich,anxiety,comparison,F006,True,True,0,{},"[1, 2, 3, 4, 5]",False,,RED,"[""NO_STORY_POOL"", ""BAND_DEFICIT""]"
gen_x_sandwich,anxiety,false_alarm,F006,True,True,0,{},"[1, 2, 3, 4, 5]",False,,RED,"[""NO_STORY_POOL"", ""BAND_DEFICIT""]"
gen_x_sandwich,anxiety,grief,F006,True,True,0,{},"[1, 2, 3, 4, 5]",False,,RED,"[""NO_STORY_POOL"", ""BAND_DEFICIT""]"
gen_x_sandwich,anxiety,overwhelm,F006,True,True,0,{},"[1, 2, 3, 4, 5]",False,,RED,"[""NO_STORY_POOL"", ""BAND_DEFICIT""]"
gen_x_sandwich,anxiety,shame,F006,True,True,0,{},"[1, 2, 3, 4, 5]",False,,RED,"[""NO_STORY_POOL"", ""BAND_DEFICIT""]"
gen_x_sandwich,anxiety,spiral,F006,True,True,0,{},"[1, 2, 3, 4, 5]",False,,RED,"[""NO_STORY_POOL"", ""BAND_DEFICIT""]"
gen_x_sandwich,anxiety,watcher,F006,True,True,0,{},"[1, 2, 3, 4, 5]",False,,RED,"[""NO_STORY_POOL"", ""BAND_DEFICIT""]"
gen_x_sandwich,boundaries,comparison,F006,True,True,0,{},"[1, 2, 3, 4, 5]",False,1771958374.7292655,RED,"[""NO_STORY_POOL"", ""BAND_DEFICIT""]"
gen_x_sandwich,boundaries,false_alarm,F006,True,True,0,{},"[1, 2, 3, 4, 5]",False,1771958406.769556,RED,"[""NO_STORY_POOL"", ""BAND_DEFICIT""]"
gen_x_sandwich,boundaries,shame,F006,True,True,0,{},"[1, 2, 3, 4, 5]",False,1771958349.511994,RED,"[""NO_STORY_POOL"", ""BAND_DEFICIT""]"
gen_x_sandwich,burnout,grief,F006,True,True,0,{},"[1, 2, 3, 4, 5]",False,1771958176.040147,RED,"[""NO_STORY_POOL"", ""BAND_DEFICIT""]"
gen_x_sandwich,burnout,overwhelm,F006,True,True,0,{},"[1, 2, 3, 4, 5]",False,1771958106.5066743,RED,"[""NO_STORY_POOL"", ""BAND_DEFICIT""]"
gen_x_sandwich,burnout,watcher,F006,True,True,0,{},"[1, 2, 3, 4, 5]",False,1771958142.1685324,RED,"[""NO_STORY_POOL"", ""BAND_DEFICIT""]"
gen_x_sandwich,compassion_fatigue,grief,F006,True,True,0,{},"[1, 2, 3, 4, 5]",False,1771959085.5134313,RED,"[""NO_STORY_POOL"", ""BAND_DEFICIT""]"
gen_x_sandwich,compassion_fatigue,overwhelm,F006,True,True,0,{},"[1, 2, 3, 4, 5]",False,1771959085.5088143,RED,"[""NO_STORY_POOL"", ""BAND_DEFICIT""]"
gen_x_sandwich,compassion_fatigue,watcher,F006,True,True,0,{},"[1, 2, 3, 4, 5]",False,1771959085.511915,RED,"[""NO_STORY_POOL"", ""BAND_DEFICIT""]"
gen_x_sandwich,courage,false_alarm,F006,True,True,0,{},"[1, 2, 3, 4, 5]",False,,RED,"[""NO_STORY_POOL"", ""BAND_DEFICIT""]"
gen_x_sandwich,courage,shame,F006,True,True,0,{},"[1, 2, 3, 4, 5]",False,,RED,"[""NO_STORY_POOL"", ""BAND_DEFICIT""]"
gen_x_sandwich,courage,spiral,F006,True,True,0,{},"[1, 2, 3, 4, 5]",False,,RED,"[""NO_STORY_POOL"", ""BAND_DEFICIT""]"
gen_x_sandwich,depression,grief,F006,True,True,0,{},"[1, 2, 3, 4, 5]",False,1771959085.5156662,RED,"[""NO_STORY_POOL"", ""BAND_DEFICIT""]"
gen_x_sandwich,depression,overwhelm,F006,True,True,0,{},"[1, 2, 3, 4, 5]",False,1771959085.51716,RED,"[""NO_STORY_POOL"", ""BAND_DEFICIT""]"
gen_x_sandwich,depression,watcher,F006,True,True,0,{},"[1, 2, 3, 4, 5]",False,1771959085.514661,RED,"[""NO_STORY_POOL"", ""BAND_DEFICIT""]"
gen_x_sandwich,financial_anxiety,overwhelm,F006,True,True,0,{},"[1, 2, 3, 4, 5]",False,1771958209.5612648,RED,"[""NO_STORY_POOL"", ""BAND_DEFICIT""]"
gen_x_sandwich,financial_anxiety,shame,F006,True,True,0,{},"[1, 2, 3, 4, 5]",False,1771958265.9641461,RED,"[""NO_STORY_POOL"", ""BAND_DEFICIT""]"
gen_x_sandwich,financial_anxiety,spiral,F006,True,True,0,{},"[1, 2, 3, 4, 5]",False,1771958237.554767,RED,"[""NO_STORY_POOL"", ""BAND_DEFICIT""]"
gen_x_sandwich,financial_stress,overwhelm,F006,True,True,0,{},"[1, 2, 3, 4, 5]",False,,RED,"[""NO_STORY_POOL"", ""BAND_DEFICIT""]"
gen_x_sandwich,financial_stress,shame,F006,True,True,0,{},"[1, 2, 3, 4, 5]",False,,RED,"[""NO_STORY_POOL"", ""BAND_DEFICIT""]"
gen_x_sandwich,financial_stress,spiral,F006,True,True,0,{},"[1, 2, 3, 4, 5]",False,,RED,"[""NO_STORY_POOL"", ""BAND_DEFICIT""]"
gen_x_sandwich,grief,grief,F006,True,True,0,{},"[1, 2, 3, 4, 5]",False,1771959136.9327507,RED,"[""NO_STORY_POOL"", ""BAND_DEFICIT""]"
gen_x_sandwich,grief,watcher,F006,True,True,0,{},"[1, 2, 3, 4, 5]",False,1771959136.9363892,RED,"[""NO_STORY_POOL"", ""BAND_DEFICIT""]"
gen_x_sandwich,imposter_syndrome,comparison,F006,True,True,0,{},"[1, 2, 3, 4, 5]",False,1771958322.9130113,RED,"[""NO_STORY_POOL"", ""BAND_DEFICIT""]"
gen_x_sandwich,imposter_syndrome,shame,F006,True,True,0,{},"[1, 2, 3, 4, 5]",False,1771958295.0731142,RED,"[""NO_STORY_POOL"", ""BAND_DEFICIT""]"
gen_x_sandwich,overthinking,false_alarm,F006,True,True,0,{},"[1, 2, 3, 4, 5]",False,1771959085.4674838,RED,"[""NO_STORY_POOL"", ""BAND_DEFICIT""]"
gen_x_sandwich,overthinking,spiral,F006,True,True,0,{},"[1, 2, 3, 4, 5]",False,1771959085.4611595,RED,"[""NO_STORY_POOL"", ""BAND_DEFICIT""]"
gen_x_sandwich,overthinking,watcher,F006,True,True,0,{},"[1, 2, 3, 4, 5]",False,1771959085.4656298,RED,"[""NO_STORY_POOL"", ""BAND_DEFICIT""]"
gen_x_sandwich,self_worth,comparison,F006,True,True,0,{},"[1, 2, 3, 4, 5]",False,1771959136.940243,RED,"[""NO_STORY_POOL"", ""BAND_DEFICIT""]"
gen_x_sandwich,self_worth,shame,F006,True,True,0,{},"[1, 2, 3, 4, 5]",False,1771959136.9382684,RED,"[""NO_STORY_POOL"", ""BAND_DEFICIT""]"
gen_x_sandwich,sleep_anxiety,false_alarm,F006,True,True,0,{},"[1, 2, 3, 4, 5]",False,1771959085.4737432,RED,"[""NO_STORY_POOL"", ""BAND_DEFICIT""]"
gen_x_sandwich,sleep_anxiety,overwhelm,F006,True,True,0,{},"[1, 2, 3, 4, 5]",False,1771959085.488772,RED,"[""NO_STORY_POOL"", ""BAND_DEFICIT""]"
gen_x_sandwich,sleep_anxiety,spiral,F006,True,True,0,{},"[1, 2, 3, 4, 5]",False,1771959085.4820738,RED,"[""NO_STORY_POOL"", ""BAND_DEFICIT""]"
gen_x_sandwich,social_anxiety,comparison,F006,True,True,0,{},"[1, 2, 3, 4, 5]",False,1771959085.5029526,RED,"[""NO_STORY_POOL"", ""BAND_DEFICIT""]"
gen_x_sandwich,social_anxiety,false_alarm,F006,True,True,0,{},"[1, 2, 3, 4, 5]",False,1771959085.492173,RED,"[""NO_STORY_POOL"", ""BAND_DEFICIT""]"
gen_x_sandwich,social_anxiety,shame,F006,True,True,0,{},"[1, 2, 3, 4, 5]",False,1771959085.496742,RED,"[""NO_STORY_POOL"", ""BAND_DEFICIT""]"
gen_x_sandwich,somatic_healing,overwhelm,F006,True,True,0,{},"[1, 2, 3, 4, 5]",False,1771959085.505713,RED,"[""NO_STORY_POOL"", ""BAND_DEFICIT""]"
gen_x_sandwich,somatic_healing,watcher,F006,True,True,0,{},"[1, 2, 3, 4, 5]",False,1771959085.5045109,RED,"[""NO_STORY_POOL"", ""BAND_DEFICIT""]"
gen_z_professionals,anxiety,comparison,F006,True,True,20,"{""2"": 7, ""3"": 10, ""4"": 3}","[1, 5]",True,1771876052.0323074,RED,"[""BAND_DEFICIT""]"
gen_z_professionals,anxiety,false_alarm,F006,True,True,20,"{""2"": 7, ""3"": 10, ""4"": 3}","[1, 5]",True,1771875684.32389,RED,"[""BAND_DEFICIT""]"
gen_z_professionals,anxiety,grief,F006,True,True,20,"{""2"": 7, ""3"": 10, ""4"": 3}","[1, 5]",True,1771876144.0285766,RED,"[""BAND_DEFICIT""]"
gen_z_professionals,anxiety,overwhelm,F002,True,True,17,"{""2"": 5, ""3"": 7, ""4"": 4, ""1"": 1}",[],True,1771893551.7529714,GREEN,[]
gen_z_professionals,anxiety,overwhelm,F006,True,True,17,"{""2"": 5, ""3"": 7, ""4"": 4, ""1"": 1}",[5],True,1771893551.7529714,RED,"[""BAND_DEFICIT""]"
gen_z_professionals,anxiety,shame,F006,True,True,20,"{""2"": 7, ""3"": 10, ""4"": 3}","[1, 5]",True,1771875957.6945887,RED,"[""BAND_DEFICIT""]"
gen_z_professionals,anxiety,spiral,F006,True,True,20,"{""2"": 7, ""3"": 10, ""4"": 3}","[1, 5]",True,1771875773.3427286,RED,"[""BAND_DEFICIT""]"
gen_z_professionals,anxiety,watcher,F006,True,True,20,"{""2"": 7, ""3"": 10, ""4"": 3}","[1, 5]",True,1771875866.1924033,RED,"[""BAND_DEFICIT""]"
gen_z_professionals,boundaries,comparison,F006,True,True,0,{},"[1, 2, 3, 4, 5]",False,1771969044.9550009,RED,"[""NO_STORY_POOL"", ""BAND_DEFICIT""]"
gen_z_professionals,boundaries,false_alarm,F006,True,True,0,{},"[1, 2, 3, 4, 5]",False,1771969044.956979,RED,"[""NO_STORY_POOL"", ""BAND_DEFICIT""]"
gen_z_professionals,boundaries,shame,F006,True,True,0,{},"[1, 2, 3, 4, 5]",False,1771969044.958506,RED,"[""NO_STORY_POOL"", ""BAND_DEFICIT""]"
gen_z_professionals,burnout,grief,F006,True,True,0,{},"[1, 2, 3, 4, 5]",False,1771959545.4708657,RED,"[""NO_STORY_POOL"", ""BAND_DEFICIT""]"
gen_z_professionals,burnout,overwhelm,F006,True,True,0,{},"[1, 2, 3, 4, 5]",False,1771959592.3973553,RED,"[""NO_STORY_POOL"", ""BAND_DEFICIT""]"
gen_z_professionals,burnout,watcher,F006,True,True,0,{},"[1, 2, 3, 4, 5]",False,1771959627.848462,RED,"[""NO_STORY_POOL"", ""BAND_DEFICIT""]"
gen_z_professionals,compassion_fatigue,grief,F006,True,True,0,{},"[1, 2, 3, 4, 5]",False,1771969044.9597337,RED,"[""NO_STORY_POOL"", ""BAND_DEFICIT""]"
gen_z_professionals,compassion_fatigue,overwhelm,F006,True,True,0,{},"[1, 2, 3, 4, 5]",False,1771969044.9639037,RED,"[""NO_STORY_POOL"", ""BAND_DEFICIT""]"
gen_z_professionals,compassion_fatigue,watcher,F006,True,True,0,{},"[1, 2, 3, 4, 5]",False,1771969044.965825,RED,"[""NO_STORY_POOL"", ""BAND_DEFICIT""]"
gen_z_professionals,courage,false_alarm,F006,True,True,20,"{""2"": 7, ""3"": 10, ""4"": 3}","[1, 5]",True,1771876541.8866744,RED,"[""BAND_DEFICIT""]"
gen_z_professionals,courage,shame,F006,True,True,20,"{""2"": 7, ""3"": 10, ""4"": 3}","[1, 5]",True,1771876632.306933,RED,"[""BAND_DEFICIT""]"
gen_z_professionals,courage,spiral,F006,True,True,20,"{""2"": 7, ""3"": 10, ""4"": 3}","[1, 5]",True,1771876725.3659716,RED,"[""BAND_DEFICIT""]"
gen_z_professionals,depression,grief,F006,True,True,0,{},"[1, 2, 3, 4, 5]",False,1771969044.9813557,RED,"[""NO_STORY_POOL"", ""BAND_DEFICIT""]"
gen_z_professionals,depression,overwhelm,F006,True,True,0,{},"[1, 2, 3, 4, 5]",False,1771969044.9826148,RED,"[""NO_STORY_POOL"", ""BAND_DEFICIT""]"
gen_z_professionals,depression,watcher,F006,True,True,0,{},"[1, 2, 3, 4, 5]",False,1771969044.9861615,RED,"[""NO_STORY_POOL"", ""BAND_DEFICIT""]"
gen_z_professionals,financial_anxiety,overwhelm,F006,True,True,0,{},"[1, 2, 3, 4, 5]",False,1771959667.1097615,RED,"[""NO_STORY_POOL"", ""BAND_DEFICIT""]"
gen_z_professionals,financial_anxiety,shame,F006,True,True,0,{},"[1, 2, 3, 4, 5]",False,1771959700.1020644,RED,"[""NO_STORY_POOL"", ""BAND_DEFICIT""]"
gen_z_professionals,financial_anxiety,spiral,F006,True,True,0,{},"[1, 2, 3, 4, 5]",False,1771959731.822264,RED,"[""NO_STORY_POOL"", ""BAND_DEFICIT""]"
gen_z_professionals,financial_stress,overwhelm,F006,True,True,17,"{""2"": 5, ""3"": 7, ""4"": 4, ""1"": 1}",[5],True,1771893551.7635694,RED,"[""BAND_DEFICIT""]"
gen_z_professionals,financial_stress,shame,F006,True,True,17,"{""2"": 5, ""3"": 7, ""4"": 4, ""1"": 1}",[5],True,1771893551.7659771,RED,"[""BAND_DEFICIT""]"
gen_z_professionals,financial_stress,spiral,F006,True,True,17,"{""2"": 5, ""3"": 7, ""4"": 4, ""1"": 1}",[5],True,1771893551.767254,RED,"[""BAND_DEFICIT""]"
gen_z_professionals,grief,grief,F006,True,True,0,{},"[1, 2, 3, 4, 5]",False,1771969044.9683795,RED,"[""NO_STORY_POOL"", ""BAND_DEFICIT""]"
gen_z_professionals,grief,watcher,F006,True,True,0,{},"[1, 2, 3, 4, 5]",False,1771969044.9707072,RED,"[""NO_STORY_POOL"", ""BAND_DEFICIT""]"
gen_z_professionals,imposter_syndrome,comparison,F006,True,True,0,{},"[1, 2, 3, 4, 5]",False,1771959761.4958565,RED,"[""NO_STORY_POOL"", ""BAND_DEFICIT""]"
gen_z_professionals,imposter_syndrome,shame,F006,True,True,0,{},"[1, 2, 3, 4, 5]",False,1771959789.7183492,RED,"[""NO_STORY_POOL"", ""BAND_DEFICIT""]"
gen_z_professionals,overthinking,false_alarm,F006,True,True,0,{},"[1, 2, 3, 4, 5]",False,1771959814.9792664,RED,"[""NO_STORY_POOL"", ""BAND_DEFICIT""]"
gen_z_professionals,overthinking,spiral,F006,True,True,0,{},"[1, 2, 3, 4, 5]",False,1771959839.5877628,RED,"[""NO_STORY_POOL"", ""BAND_DEFICIT""]"
gen_z_professionals,overthinking,watcher,F006,True,True,0,{},"[1, 2, 3, 4, 5]",False,1771959859.6674392,RED,"[""NO_STORY_POOL"", ""BAND_DEFICIT""]"
gen_z_professionals,self_worth,comparison,F006,True,True,0,{},"[1, 2, 3, 4, 5]",False,1771969044.9740405,RED,"[""NO_STORY_POOL"", ""BAND_DEFICIT""]"
gen_z_professionals,self_worth,shame,F006,True,True,0,{},"[1, 2, 3, 4, 5]",False,1771969044.9768915,RED,"[""NO_STORY_POOL"", ""BAND_DEFICIT""]"
gen_z_professionals,sleep_anxiety,false_alarm,F006,True,True,0,{},"[1, 2, 3, 4, 5]",False,1771959880.9816928,RED,"[""NO_STORY_POOL"", ""BAND_DEFICIT""]"
gen_z_professionals,sleep_anxiety,overwhelm,F006,True,True,0,{},"[1, 2, 3, 4, 5]",False,1771959897.9147456,RED,"[""NO_STORY_POOL"", ""BAND_DEFICIT""]"
gen_z_professionals,sleep_anxiety,spiral,F006,True,True,0,{},"[1, 2, 3, 4, 5]",False,1771959919.5643823,RED,"[""NO_STORY_POOL"", ""BAND_DEFICIT""]"
gen_z_professionals,social_anxiety,comparison,F006,True,True,0,{},"[1, 2, 3, 4, 5]",False,1771959937.8035116,RED,"[""NO_STORY_POOL"", ""BAND_DEFICIT""]"
gen_z_professionals,social_anxiety,false_alarm,F006,True,True,0,{},"[1, 2, 3, 4, 5]",False,1771959954.7611787,RED,"[""NO_STORY_POOL"", ""BAND_DEFICIT""]"
gen_z_professionals,social_anxiety,shame,F006,True,True,0,{},"[1, 2, 3, 4, 5]",False,1771959971.8745701,RED,"[""NO_STORY_POOL"", ""BAND_DEFICIT""]"
gen_z_professionals,somatic_healing,overwhelm,F006,True,True,0,{},"[1, 2, 3, 4, 5]",False,1771959989.9672537,RED,"[""NO_STORY_POOL"", ""BAND_DEFICIT""]"
gen_z_professionals,somatic_healing,watcher,F006,True,True,0,{},"[1, 2, 3, 4, 5]",False,1771960006.7523594,RED,"[""NO_STORY_POOL"", ""BAND_DEFICIT""]"
healthcare_rns,anxiety,comparison,F006,True,True,20,"{""2"": 7, ""3"": 10, ""4"": 3}","[1, 5]",True,1771879889.2705364,RED,"[""BAND_DEFICIT""]"
healthcare_rns,anxiety,false_alarm,F006,True,True,20,"{""2"": 7, ""3"": 10, ""4"": 3}","[1, 5]",True,1771879334.9956262,RED,"[""BAND_DEFICIT""]"
healthcare_rns,anxiety,grief,F006,True,True,20,"{""2"": 7, ""3"": 10, ""4"": 3}","[1, 5]",True,1771879985.3214576,RED,"[""BAND_DEFICIT""]"
healthcare_rns,anxiety,overwhelm,F006,True,True,20,"{""2"": 7, ""3"": 10, ""4"": 3}","[1, 5]",True,1771879613.3938053,RED,"[""BAND_DEFICIT""]"
healthcare_rns,anxiety,shame,F006,True,True,20,"{""2"": 7, ""3"": 10, ""4"": 3}","[1, 5]",True,1771879796.3152552,RED,"[""BAND_DEFICIT""]"
healthcare_rns,anxiety,spiral,F006,True,True,20,"{""2"": 7, ""3"": 10, ""4"": 3}","[1, 5]",True,1771879427.0257876,RED,"[""BAND_DEFICIT""]"
healthcare_rns,anxiety,watcher,F006,True,True,20,"{""2"": 7, ""3"": 10, ""4"": 3}","[1, 5]",True,1771879519.9774804,RED,"[""BAND_DEFICIT""]"
healthcare_rns,boundaries,comparison,F006,True,True,0,{},"[1, 2, 3, 4, 5]",False,1771968468.5621085,RED,"[""NO_STORY_POOL"", ""BAND_DEFICIT""]"
healthcare_rns,boundaries,false_alarm,F006,True,True,0,{},"[1, 2, 3, 4, 5]",False,1771968468.563766,RED,"[""NO_STORY_POOL"", ""BAND_DEFICIT""]"
healthcare_rns,boundaries,shame,F006,True,True,0,{},"[1, 2, 3, 4, 5]",False,1771968468.5656817,RED,"[""NO_STORY_POOL"", ""BAND_DEFICIT""]"
healthcare_rns,burnout,grief,F006,True,True,0,{},"[1, 2, 3, 4, 5]",False,1771959530.7423737,RED,"[""NO_STORY_POOL"", ""BAND_DEFICIT""]"
healthcare_rns,burnout,overwhelm,F006,True,True,0,{},"[1, 2, 3, 4, 5]",False,1771959554.5601532,RED,"[""NO_STORY_POOL"", ""BAND_DEFICIT""]"
healthcare_rns,burnout,watcher,F006,True,True,0,{},"[1, 2, 3, 4, 5]",False,1771959577.7755764,RED,"[""NO_STORY_POOL"", ""BAND_DEFICIT""]"
healthcare_rns,compassion_fatigue,grief,F006,True,True,0,{},"[1, 2, 3, 4, 5]",False,1771968468.5671494,RED,"[""NO_STORY_POOL"", ""BAND_DEFICIT""]"
healthcare_rns,compassion_fatigue,overwhelm,F006,True,True,0,{},"[1, 2, 3, 4, 5]",False,1771968468.5688858,RED,"[""NO_STORY_POOL"", ""BAND_DEFICIT""]"
healthcare_rns,compassion_fatigue,watcher,F006,True,True,0,{},"[1, 2, 3, 4, 5]",False,1771968468.5702717,RED,"[""NO_STORY_POOL"", ""BAND_DEFICIT""]"
healthcare_rns,courage,false_alarm,F006,True,True,20,"{""2"": 7, ""3"": 10, ""4"": 3}","[1, 5]",True,1771880381.8909745,RED,"[""BAND_DEFICIT""]"
healthcare_rns,courage,shame,F006,True,True,20,"{""2"": 7, ""3"": 10, ""4"": 3}","[1, 5]",True,1771880478.1447759,RED,"[""BAND_DEFICIT""]"
healthcare_rns,courage,spiral,F006,True,True,20,"{""2"": 7, ""3"": 10, ""4"": 3}","[1, 5]",True,1771880796.9525144,RED,"[""BAND_DEFICIT""]"
healthcare_rns,depression,grief,F006,True,True,0,{},"[1, 2, 3, 4, 5]",False,1771968468.5801806,RED,"[""NO_STORY_POOL"", ""BAND_DEFICIT""]"
healthcare_rns,depression,overwhelm,F006,True,True,0,{},"[1, 2, 3, 4, 5]",False,1771968468.582083,RED,"[""NO_STORY_POOL"", ""BAND_DEFICIT""]"
healthcare_rns,depression,watcher,F006,True,True,0,{},"[1, 2, 3, 4, 5]",False,1771968468.583227,RED,"[""NO_STORY_POOL"", ""BAND_DEFICIT""]"
healthcare_rns,financial_anxiety,overwhelm,F006,True,True,0,{},"[1, 2, 3, 4, 5]",False,1771959602.706496,RED,"[""NO_STORY_POOL"", ""BAND_DEFICIT""]"
healthcare_rns,financial_anxiety,shame,F006,True,True,0,{},"[1, 2, 3, 4, 5]",False,1771959625.2872581,RED,"[""NO_STORY_POOL"", ""BAND_DEFICIT""]"
healthcare_rns,financial_anxiety,spiral,F006,True,True,0,{},"[1, 2, 3, 4, 5]",False,1771959647.3267953,RED,"[""NO_STORY_POOL"", ""BAND_DEFICIT""]"
healthcare_rns,financial_stress,overwhelm,F006,True,True,20,"{""3"": 15, ""4"": 5}","[1, 2, 5]",True,1771893585.615501,RED,"[""BAND_DEFICIT""]"
healthcare_rns,financial_stress,shame,F006,True,True,20,"{""1"": 5, ""2"": 5, ""3"": 5, ""4"": 5}",[5],True,1771893585.6166265,RED,"[""BAND_DEFICIT""]"
healthcare_rns,financial_stress,spiral,F006,True,True,20,"{""2"": 10, ""3"": 5, ""4"": 5}","[1, 5]",True,1771893585.6176846,RED,"[""BAND_DEFICIT""]"
healthcare_rns,grief,grief,F006,True,True,0,{},"[1, 2, 3, 4, 5]",False,1771968468.5723054,RED,"[""NO_STORY_POOL"", ""BAND_DEFICIT""]"
healthcare_rns,grief,watcher,F006,True,True,0,{},"[1, 2, 3, 4, 5]",False,1771968468.5737693,RED,"[""NO_STORY_POOL"", ""BAND_DEFICIT""]"
healthcare_rns,imposter_syndrome,comparison,F006,True,True,0,{},"[1, 2, 3, 4, 5]",False,1771959668.5611854,RED,"[""NO_STORY_POOL"", ""BAND_DEFICIT""]"
healthcare_rns,imposter_syndrome,shame,F006,True,True,0,{},"[1, 2, 3, 4, 5]",False,1771959687.3078487,RED,"[""NO_STORY_POOL"", ""BAND_DEFICIT""]"
healthcare_rns,overthinking,false_alarm,F006,True,True,0,{},"[1, 2, 3, 4, 5]",False,1771959708.3276052,RED,"[""NO_STORY_POOL"", ""BAND_DEFICIT""]"
healthcare_rns,overthinking,spiral,F006,True,True,0,{},"[1, 2, 3, 4, 5]",False,1771959726.8665593,RED,"[""NO_STORY_POOL"", ""BAND_DEFICIT""]"
healthcare_rns,overthinking,watcher,F006,True,True,0,{},"[1, 2, 3, 4, 5]",False,1771959743.6169176,RED,"[""NO_STORY_POOL"", ""BAND_DEFICIT""]"
healthcare_rns,self_worth,comparison,F006,True,True,0,{},"[1, 2, 3, 4, 5]",False,1771968468.5751197,RED,"[""NO_STORY_POOL"", ""BAND_DEFICIT""]"
healthcare_rns,self_worth,shame,F006,True,True,0,{},"[1, 2, 3, 4, 5]",False,1771968468.5773287,RED,"[""NO_STORY_POOL"", ""BAND_DEFICIT""]"
